KO	DLF001	DLF002	DLF003	DLF004	DLF005	DLF006	DLF007	DLF008	DLF009
K00218	6.21903078560464e-05	6.45404830839878e-05	2.19949933843177e-05	5.10115254095207e-05	0.000109876420850579	2.89139908575771e-05	8.33670577949691e-05	8.03073034435846e-05	3.27185357054752e-05
K00219	0.000113045201119006	0.000223166136554538	0.000116744399586227	0.000108902157741842	0.000180068773815252	0.000168166798919722	0.000105941752247679	0.000145716958269496	0.000227580851211388
K00220	0	0	2.13228389770587e-07	5.98557277690538e-07	1.57995496361123e-07	0	2.01821702012874e-06	1.23818759738197e-06	0
K00221	0	0	0	0	0	0	0	0	0
K00224	5.53460527370584e-06	7.48715607236658e-06	1.01910918564878e-05	4.40762790561561e-06	9.24956127078828e-06	1.12231479820301e-05	1.49918655192525e-05	8.00972000781107e-06	2.11546441326003e-05
K00226	0.000904393177598314	0.000696702227704203	0.000624604141515143	0.000699257699607706	0.000771052494102389	0.000727508561876549	0.000869877897354241	0.000676290084863062	0.000742071831692924
K00228	1.20097324122921e-06	6.4029383935655e-06	2.17478789566678e-07	1.15575188758941e-06	1.55370986454792e-07	1.53132687055754e-05	2.79354265718022e-06	1.01910279726162e-05	5.35431104508083e-05
K00230	0.000251486223263628	5.26748532184168e-05	2.77829475214203e-05	2.65088979604329e-05	1.21012654694546e-05	7.24754082762132e-05	0.000190233138075058	0.000248667888961158	9.69076729751306e-05
K00231	3.6459737065001e-05	2.85873203526754e-05	2.42655266175764e-06	1.23390804241999e-05	2.11897561529552e-06	1.53144971805504e-05	6.40230412119828e-05	1.73869318962107e-05	3.20315306663743e-05
K00234	0	0	0	0	0	0	0	0	0
K00235	0	0	0	0	0	0	0	0	0
K00239	0.000217579040360604	0.000265882025187427	0.0004258599980817	0.000512104538539403	0.000266294535705157	0.000260617923792411	0.000201612428586441	0.00025293316075988	0.000378371058848255
K00240	0.000272740818936496	0.000217373373608303	0.000294755856093917	0.000412311345810885	0.000239290937247738	0.000230835484497891	0.000307766869829934	0.000215590091656706	0.000268619975426277
K00241	0.00025041356367914	0.000248609131218568	0.00031464824378397	0.000474441643615902	0.000202475631257709	0.000309941114119686	0.000268669086815615	0.000275458451551948	0.000360041842784154
K00242	5.29407894570342e-06	1.39302617790987e-05	1.11899343007812e-06	2.52383125635895e-06	3.99715101905063e-07	3.42357695502182e-05	1.40669468548564e-05	3.13250879337662e-05	0.000176525984150775
K00243	0.000447615930692621	0.000387717868439965	0.000418750986354879	0.000373214309597869	0.000361104301755608	0.000407889194579602	0.000462526303063602	0.000407280972969762	0.000158951700179852
K00244	0.000103135972779709	0.000436982385734768	0.00030759997458521	0.000291402245470403	0.000411357433879678	0.00023900275105689	0.000281059045084271	0.000528074567487925	0.000716048027348818
K00245	1.62174120780726e-05	3.01365718299817e-05	3.66333603368559e-05	4.86504314871864e-05	5.75479810288189e-05	6.28346341755125e-05	3.55708686707527e-05	5.35023224123901e-05	0.000150022440466529
K00246	7.60137746017717e-06	2.26914680090937e-05	5.53919157862432e-06	7.40908568223736e-06	5.83270830428123e-06	4.12832922230915e-05	1.47855555356199e-05	1.87703442138138e-05	0.000160063520909001
K00247	2.7793914464943e-06	1.07462019438761e-05	0	4.54289626144612e-07	0	2.80207087235979e-05	9.30442295556267e-06	1.85265520065417e-05	0.000106803058432903
K00248	3.77329753530148e-05	0.000286689906907005	0.000313020471256685	0.000209112941637766	0.000270499712774434	0.000267508653620268	3.20299067915237e-05	0.000145456794080407	0.000177482208043731
K00249	1.29241732249407e-05	1.16913927248461e-05	5.67747540554922e-06	1.25496390797225e-05	4.52354434854216e-06	6.20516467661991e-05	7.55850336644536e-07	2.7384926415533e-05	4.25570906795203e-06
K00252	1.21167299813635e-07	1.9258426422717e-07	0	0	0	1.50440027150094e-07	0	0	1.43552497893687e-07
K00253	0	0	8.43571078087244e-07	0	1.20532646708486e-07	3.50446999661781e-06	0	0	0
K00254	0	0	0	0	0	0	0	0	0
K00255	0	0	0	0	0	0	0	0	0
K00256	0	0	0	0	0	0	0	0	0
K00257	0.000256101589572907	0.000279837739137419	0.000276342329140055	0.000289904316378465	0.000167517703108319	0.000264280829866635	0.000274545615421128	0.000213294275925749	0.0002869454292323
K00258	1.37646052588289e-07	0	0	1.57487070396799e-07	0	1.11554288932338e-05	0	0	0
K00259	0.000468021542812779	0.000237866463577314	0.000214020866911724	0.000467574556418926	8.77996744155303e-05	0.000290653651494571	0.000386023719685235	0.000266121176279921	0.000134879719075813
K00260	1.78829302662795e-05	7.90216464658448e-06	1.1553375253067e-06	1.16340950495171e-05	2.8983233815669e-06	4.92831320115434e-05	2.35424193955114e-06	3.33522258012503e-05	3.79837336979216e-06
K00261	8.57663803656424e-06	7.40785209132168e-06	4.75547867858464e-05	1.24796689993196e-05	2.45305778501434e-05	5.30838285934444e-05	2.42915925156941e-05	7.62245271493872e-05	1.59098516719486e-05
K00262	0.000685985200721757	0.000608830224289462	0.00058883871032325	0.000634331161256938	0.000595933816416805	0.000547398240515186	0.00065120887392207	0.000546858079082125	0.000495830192354554
K00263	0	5.70744226434651e-07	7.33561120697442e-07	0	0	0	0	0	2.00730971419366e-06
K00264	0	0	0	0	0	0	0	0	2.86394339857208e-07
K00265	0.000208598872344923	0.000196563504108457	0.000268126016277745	0.00041220247975844	0.00015308388469387	0.000167380647845484	0.00012517119424976	0.000167245760384542	0.000181089414017872
K00266	0.000580230134223217	0.000804257106477038	0.000992616731499435	0.0011821663742565	0.00106154526061365	0.000634090910643622	0.00057391003829768	0.000857308395608054	0.000651046215633522
K00271	0	0	0	0	0	0	0	0	0
K00273	5.52056360648216e-07	4.78690652663475e-06	1.54629023188365e-05	3.38274445752713e-05	5.62479486625083e-06	1.05737443198209e-05	0	8.15150901991116e-05	2.44611286425267e-06
K00274	4.63980056566464e-06	3.4187014231178e-06	8.38009374292247e-07	7.82220548328472e-07	3.01376045810651e-05	4.12505653688796e-06	2.01087176067068e-05	3.42537450090337e-05	4.87084074888155e-05
K00275	0.000168394025502505	0.000235189043458556	1.90589059851129e-05	0.000105551356762678	1.67090833849872e-05	0.000133439507670222	0.000131793616348607	0.000190573110080568	0.000157084694087346
K00276	3.3367364331264e-06	7.06516616976736e-06	2.59080932689593e-07	2.29279728024718e-07	0	1.6838809301572e-06	4.86161491134711e-06	1.15358081552866e-05	8.39737823052022e-07
K00278	0.000277109384490552	0.000355257054042985	0.000390708580215657	0.00040489448356093	0.000441887429293481	0.000328326531392686	0.000372248673883952	0.00035890356628542	0.00026999710764284
K00281	0.000262567707718261	0.000216773864574851	5.09693741333992e-05	0.000154133624033673	0.000130472396287203	0.000168098210951923	0.000195382805479955	0.000175624244359664	0.000203829599648586
K00282	2.50517999652404e-05	2.77834825318671e-05	7.0641696452224e-05	1.23595096300915e-05	6.86911384309997e-05	5.5519760172155e-05	6.60973635184703e-05	9.47616038108091e-05	5.42954015841917e-05
K00283	2.4213885867671e-05	2.10311792534752e-05	6.72267732182973e-05	1.00667009492699e-05	6.60020057682345e-05	3.95614706961625e-05	6.46822558028579e-05	0.000101118817167707	4.30113150388646e-05
K00284	5.32003020860449e-05	0.000178291595084689	0.000223154353322638	0.00014041946580282	0.000240476916041239	0.000126796757951246	0.000107815940670585	8.69361813301265e-05	9.67707948421828e-05
K00285	2.13753127775076e-06	8.57714263869926e-06	9.12768936242507e-07	5.43685952194094e-07	1.06383121209015e-06	1.4590236749761e-05	4.90750903323495e-06	8.83520009030887e-06	6.30607375341512e-05
K00286	0.000546713241015133	0.00045241690192093	0.000517075940377803	0.00046220538742632	0.000428863330798696	0.000463575146107753	0.000415726306530592	0.000506000954163539	0.000427928752945969
K00287	0.0005546763720484	0.000498835509395039	0.000533694327895684	0.000452748487538081	0.000664536249405118	0.000649213405500199	0.000536448295031982	0.000485004369481364	0.000801617614738791
K00288	0	0	0	0	0	0	0	0	0
K00290	0.000345477457212402	0.000362849019605944	0.00032519044351917	0.000418735152644556	0.000381538911291547	0.000248998748424153	0.000398295131522841	0.00028875651394022	0.00024231088764689
K00291	0	0	0	0	0	0	0	0	0
K00293	1.652769720118e-06	0	1.61234275023572e-07	4.36386586690637e-07	5.75944173927248e-07	4.47985204001143e-07	0	0	0
K00294	1.61196223360543e-05	5.67547535199003e-05	7.94135998939201e-06	1.24838485772979e-05	7.62577360106425e-06	4.70224161505074e-05	0.000115207183086741	2.02716598855838e-05	4.85138506036937e-05
K00297	0.000560414043388032	0.000538084669969405	0.000511014790516009	0.000541553938339017	0.00047393022566132	0.000530135959086007	0.000510700185376707	0.00050468493814783	0.000466667131377602
K00298	1.16781102082918e-05	1.94644537525692e-06	3.2062815653864e-06	7.58804587144286e-07	6.96800052990912e-07	1.91929865111335e-06	2.6831653003369e-06	3.30332157571035e-07	1.63452489293201e-06
K00299	6.254416491213e-06	9.02585714885415e-06	4.29030368315024e-06	1.49374154454601e-06	1.50132534773586e-06	2.63468008756896e-05	2.50487170527415e-05	4.79949370722377e-05	7.95884578505535e-05
K00301	0	0	2.9755052572532e-06	0	0	0	0	0	0
K00302	6.2419425116772e-05	0.000258459305067842	0.000288354611157105	0.000137584030255251	0.000274905984584722	0.000149960440559991	0.000101610066838752	7.82957513045089e-05	0.000108435772666494
K00303	6.65395453316039e-06	0.000163270805831748	0.000113935785530759	7.97106463477003e-05	0.00019410093764089	4.24995808002992e-05	8.88523460763796e-05	2.75993798007799e-05	2.51798701948531e-05
K00309	2.94688039413272e-06	1.26338509049798e-06	1.43870583867187e-07	3.58104752669059e-07	1.00357654340971e-07	0	1.75253219425403e-06	8.06010304207377e-07	6.20725929733434e-07
K00311	0	2.77183780298393e-07	4.67579397568358e-07	2.10920183567141e-07	0	0	0	0	1.03306529734207e-07
K00313	1.59819093674503e-05	2.35922605097206e-05	4.90128637749685e-06	8.68577779729411e-06	1.29112271004792e-06	4.45830023449677e-05	2.03028311534381e-05	3.24447017896193e-05	0.000246838750655782
K00314	0	0	1.62594375406643e-05	2.93090081383621e-06	5.0638136203608e-05	1.47871538881678e-07	0	0	0
K00316	0	0	0	0	0	0	0	0	0
K00317	0	0	0	0	0	0	0	0	0
K00318	1.50523322668368e-05	1.06320508938359e-05	3.64552857971728e-06	7.55442799425129e-06	1.40866984847899e-06	3.03512139155807e-05	1.0214931710752e-05	1.33565425956656e-06	1.04417915293958e-05
K00319	0	0	9.4871182115319e-07	0	0	0	0	0	0
K00320	0	0	1.80021697533526e-06	1.76819315565268e-07	0	1.81518954914635e-07	0	0	0
K00322	1.76847176772962e-06	8.14338643617545e-06	5.5577132457357e-07	1.38663774387876e-06	2.00285511447077e-07	1.74577036222359e-05	4.00216431737688e-06	1.22698656484306e-05	7.82311161114762e-05
K00324	4.74656493044507e-06	9.79942657620577e-06	3.34930278950466e-06	1.11725226494904e-06	1.79392709627454e-06	1.92390909688158e-05	6.13711963518421e-06	1.5555352638268e-05	0.000151512154635588
K00325	3.95914975008962e-06	9.68056901515243e-06	2.10494667702827e-06	9.67361688827427e-07	1.63277367776446e-06	1.42979290260311e-05	6.53789624200909e-06	1.52456927431848e-05	0.000125287124627599
K00326	0	0	0	0	0	0	0	0	0
K00327	0	0	0	0	0	0	0	0	0
K00328	0	0	0	0	0	0	0	0	0
K00329	3.11287550262373e-05	4.81311687363516e-05	1.59869491315852e-05	2.95524003693175e-05	1.17613461076834e-05	0.000131713147653584	2.60565724089054e-05	3.39977241818531e-05	0.000129083391598684
K00330	0.000398473320630016	0.00025766209355148	0.000359137542422312	0.000500109991648835	0.000269573144188152	0.000250153106975316	0.000383670359545271	0.000298827080891232	0.000281214611371616
K00331	0.000215437951210515	0.000165578760792002	0.00027668624542055	0.000364416680229829	0.000212976549488056	0.000197603968950328	0.000233112944842254	0.000243112711863237	0.000250450262498976
K00332	0	1.57926491863769e-06	4.75090982745462e-06	9.08579252289224e-06	2.03333334447359e-06	2.63597091049947e-06	5.37535103236424e-07	0	3.59053627145534e-05
K00333	1.42984126649885e-07	5.58362253919814e-07	2.96877757296348e-06	9.80169410499414e-06	1.79182631888477e-07	0	0	1.60054109629179e-06	4.74247285791279e-05
K00334	0.000348163912712415	0.000231272580707435	0.0001754009245743	0.000245481772262743	0.000222851891227433	0.00044005849579772	0.000229440972934553	0.000582444911643104	0.00032580395503375
K00335	0.000266883461871021	0.000217855369848783	0.000203757963522158	0.000185781887732972	0.000188172433395747	0.000415849047568058	0.00020019207005788	0.000434498434261127	0.000363196844782713
K00336	0.000195010115395124	0.000200543785790183	0.000212017621685129	0.000259924424881539	0.000217907476480661	0.000371628980941538	0.000190582408225448	0.000336805295993294	0.000296159487030548
K00337	0.000266035284268259	0.000209528314795487	0.000212954438363964	0.000281221520104203	0.000229174696798638	0.000217061685324721	0.000282656794387238	0.000211024893900434	0.000229052446296581
K00338	0.000343466279569107	0.000257707486779129	0.000294417696089117	0.000387751849485232	0.000277068659571907	0.000276886761272844	0.000354558200911096	0.000292689777280513	0.00030985882794213
K00339	0.000286052719282096	0.000257068527545593	0.000323383619279001	0.000415696403477153	0.000255871325016528	0.000266029410115113	0.000265520577062574	0.000218845047824015	0.000273213330852935
K00340	0.000374432042739502	0.000237426700533061	0.00023416597314747	0.000280375620071799	0.000297421084912568	0.000254099846788277	0.000328483276753523	0.000312668153469365	0.000266141673478256
K00341	0.000228627333793875	0.000258159517386698	0.000322198816078053	0.000413303540046227	0.000226056520384685	0.00022874309596497	0.000211578056047482	0.000218908262130946	0.000196889135399802
K00342	0.000251007931907824	0.000189133555024106	0.000277890157703792	0.000386142581385056	0.000190313031764124	0.000215875235311286	0.000251334639072399	0.000211247137144551	0.000220940207283485
K00343	0.000375778979347411	0.000233141271497986	0.000297824839363051	0.000333034869429475	0.000177878433467294	0.000182048193626498	0.000268951731233184	0.000229052075103932	0.000345236859942732
K00344	4.49785954156526e-06	1.29969244245248e-05	1.78683552054753e-05	1.65074477573191e-05	2.52288991056126e-06	8.60103385754553e-05	8.55598505726552e-06	4.11064900085641e-05	0.000176408769972197
K00346	0.000201364319329065	0.000226585259211562	0.000205302966954475	0.000273648219789753	0.000154474668967988	0.000211416098235813	0.000172037746953074	0.000145639389461839	9.37398190730813e-05
K00347	0.000231250395243822	0.000151219478669796	0.000215431517696541	0.00029120843898339	0.000177510184621607	0.000180621237990909	0.000182966559999254	0.000169812064439199	9.01774926009699e-05
K00348	0.000130993691135567	0.000187704819561092	0.000216134024829643	0.00026485829293269	0.000183154161053197	0.000171760069614423	0.000118767525723514	0.000166193848875476	0.000120259918758192
K00349	0.000314488789318645	0.000231781603251441	0.000271746373271622	0.00028893191509526	0.000221889731377516	0.000230533454585347	0.000281343320484208	0.000229933096236909	0.00012757504344696
K00350	0.000196690453121412	0.000224003645006582	0.0003557483412872	0.000317056045306854	0.00020870584430239	0.000204146110849813	0.00016783043957131	0.000130046433085053	8.82189269389585e-05
K00351	0.000198014637134998	0.000172864781621773	0.000211613780092793	0.000284201669034461	0.000156726327422633	0.000146585624982105	0.000179169682475594	0.000123654159620914	8.81910028702169e-05
K00353	0.000204100591503311	4.11793928933522e-05	1.88390022920697e-05	0.000120979446783905	1.44454623072852e-05	7.17805995092728e-05	0.000253340466938039	0.00012378408766584	4.33451084588911e-05
K00354	0	0	6.90882487172243e-07	0	2.55993761745655e-06	3.21630402872615e-07	0	9.67027780541065e-07	3.83482913368557e-05
K00355	2.54547494132294e-06	1.30218497378846e-05	3.03576582754947e-05	3.76451190509748e-05	5.9043161659539e-05	1.67170529037779e-05	4.57432087316157e-05	8.29584658073805e-06	2.51416799603132e-05
K00356	2.82076680774419e-05	4.83572652132176e-05	5.53148208977402e-05	4.01647731213192e-05	4.22602609248812e-05	9.84651493339729e-05	3.97701654257301e-05	5.65242031773029e-05	0.000256704985308067
K00358	0.000890533538891437	0.000646753926215181	0.00036743725622933	0.000600738032435427	0.000498190691702842	0.000494024906612204	0.000861472427219418	0.000979787406302471	0.00036888561881952
K00359	6.76042780286496e-05	6.55178191958785e-05	8.35947810714816e-05	9.23517169880896e-05	0.000110919929304002	9.80743696435553e-05	6.7307103312228e-05	0.000247166197550131	0.000140734729542152
K00360	0	0	0	0	0	0	0	0	2.78132964669018e-07
K00362	4.11495086073958e-05	1.84601967537559e-05	6.45721582956021e-06	4.31839838852102e-05	4.42204944689131e-05	2.9649965515108e-05	2.47745519558467e-05	0.00015691407024713	0.000127310324893034
K00363	3.59477414125664e-06	1.29352430805916e-05	5.45509297163084e-07	5.27300458917854e-07	0	2.64757885579342e-05	7.58267088117426e-06	1.54179431819593e-05	0.000110870336874563
K00364	5.47966528334311e-06	1.71380331309345e-05	3.99460790804109e-05	6.12605572602e-06	8.56473385932614e-06	6.55124155486126e-05	1.70741097096148e-05	2.78574867436833e-05	0.00012658758688787
K00365	0	0	0	0	0	0	0	0	0
K00366	5.15275840024715e-05	2.93351180532436e-05	1.05318273787801e-05	3.30435579240751e-05	3.04521180874783e-05	4.87625658241937e-05	1.10533206915047e-05	9.27131966629274e-05	1.65331821118109e-05
K00368	0	0	1.64475164973794e-07	6.63802058601705e-06	4.70016752993894e-07	0	2.50164253751301e-07	1.31551876821631e-07	4.48270066643853e-07
K00369	3.0816280430214e-07	2.3412204670754e-07	0	0	1.04545455118239e-06	0	0	0	0
K00370	6.0916600498532e-06	1.50845289590858e-05	2.82504183209861e-06	2.69701331270083e-06	1.79518798976049e-06	1.38611670419429e-05	1.42886348757291e-05	2.69201855319386e-05	0.000150944474076302
